Latitude,Longitude,Test Elevation (ft),SPTN
47.89907046,-122.2915655,535.0,37.0
47.89907046,-122.2915655,534.0,25.0
47.89907046,-122.2915655,533.5,50.0
47.8993967,-122.2912403,538.2,2.0
47.8993967,-122.2912403,537.7,10.0
47.8993967,-122.2912403,537.2,9.0
47.8993967,-122.2912403,536.7,15.0
47.8993967,-122.2912403,536.2,13.0
47.8993967,-122.2912403,535.7,22.0
47.8993967,-122.2912403,535.2,26.0
47.8993967,-122.2912403,534.7,36.0
47.8993967,-122.2912403,534.2,20.0
47.8993967,-122.2912403,533.7,23.0
47.8993967,-122.2912403,533.2,25.0
47.8993967,-122.2912403,532.7,30.0
47.90494492,-122.2932283,527.8,17.0
47.90494492,-122.2932283,527.3,25.0
47.90494492,-122.2932283,526.8,50.0
47.90494492,-122.2932283,525.8,50.0
47.90522412,-122.2927734,522.3,50.0
47.90522412,-122.2927734,519.3,50.0
47.89629381,-122.2523137,525.0,20.0
47.89629381,-122.2523137,523.5,14.0
47.89629381,-122.2523137,521.0,40.0
47.89629381,-122.2523137,516.0,86.0
47.89629381,-122.2523137,511.0,119.0
47.89629381,-122.2523137,506.0,123.0
47.90233143,-122.292866,518.6,1.0
47.90233143,-122.292866,518.1,3.0
47.90233143,-122.292866,517.6,3.0
47.90233143,-122.292866,517.1,3.0
47.90233143,-122.292866,516.6,2.0
47.90233143,-122.292866,516.1,2.0
47.90233143,-122.292866,515.6,2.0
47.90233143,-122.292866,515.1,2.0
47.90233143,-122.292866,514.6,2.0
47.90233143,-122.292866,514.1,1.0
47.90233143,-122.292866,513.6,0.0
47.90233143,-122.292866,513.1,1.0
47.90233143,-122.292866,512.6,4.0
47.90233143,-122.292866,512.1,6.0
47.90233143,-122.292866,511.6,6.0
47.90233143,-122.292866,511.1,5.0
47.90233143,-122.292866,510.6,11.0
47.90233143,-122.292866,510.1,10.0
47.90233143,-122.292866,509.6,9.0
47.90233143,-122.292866,509.1,9.0
47.90233143,-122.292866,508.6,11.0
47.90233143,-122.292866,508.1,10.0
47.90233143,-122.292866,507.6,12.0
47.90233143,-122.292866,507.1,26.0
47.89805293,-122.290506,535.5,5.0
47.89805293,-122.290506,535.0,11.0
47.89805293,-122.290506,534.5,14.0
47.89805293,-122.290506,534.0,17.0
47.89805293,-122.290506,533.5,5.0
47.89805293,-122.290506,533.0,12.0
47.89805293,-122.290506,532.5,17.0
47.89805293,-122.290506,532.0,22.0
47.89728767,-122.2899706,535.6,1.0
47.89728767,-122.2899706,535.1,1.0
47.89728767,-122.2899706,534.6,2.0
47.89728767,-122.2899706,534.1,1.0
47.89728767,-122.2899706,533.6,2.0
47.89728767,-122.2899706,533.1,1.0
47.89728767,-122.2899706,532.6,2.0
47.89728767,-122.2899706,532.1,2.0
47.89728767,-122.2899706,531.6,1.0
47.89728767,-122.2899706,531.1,1.0
47.89728767,-122.2899706,530.6,1.0
47.89728767,-122.2899706,530.1,1.0
47.89728767,-122.2899706,529.6,10.0
47.89728767,-122.2899706,529.1,12.0
47.89728767,-122.2899706,528.6,15.0
47.89728767,-122.2899706,528.1,19.0
47.9121105,-122.2095324,478.4,25.0
47.91302728,-122.2090841,473.1,19.0
47.91421293,-122.2085559,467.2,43.0
47.91529697,-122.2080599,462.6,28.0
47.91633836,-122.2076332,457.9,8.0
47.91633836,-122.2076332,455.9,39.0
47.91739202,-122.2071804,453.2,5.0
47.91739202,-122.2071804,451.2,44.0
47.82893192,-122.2572111,373.3,35.0
47.82893192,-122.2572111,368.3,39.0
47.82893192,-122.2572111,363.3,12.0
47.82893192,-122.2572111,358.3,44.0
47.82893192,-122.2572111,353.3,37.0
47.82893192,-122.2572111,348.3,52.0
47.82915375,-122.2576532,375.3,9.0
47.82915375,-122.2576532,370.3,30.0
47.82915375,-122.2576532,365.3,32.0
47.82915375,-122.2576532,360.3,26.0
47.82915375,-122.2576532,355.3,39.0
47.82915375,-122.2576532,350.3,50.0
47.82938073,-122.2582279,378.6,29.0
47.82938073,-122.2582279,376.1,39.0
47.82938073,-122.2582279,371.1,49.0
47.82938073,-122.2582279,366.1,72.0
47.82938073,-122.2582279,361.1,54.0
47.82962706,-122.2587026,382.5,3.0
47.82962706,-122.2587026,377.5,9.0
47.82962706,-122.2587026,372.5,22.0
47.79451374,-122.2146175,153.9,13.0
47.79451374,-122.2146175,151.4,26.0
47.79451374,-122.2146175,148.9,23.0
47.79451374,-122.2146175,146.4,21.0
47.79451374,-122.2146175,143.9,33.0
47.79451374,-122.2146175,141.4,27.0
47.79451374,-122.2146175,138.9,27.0
47.79451374,-122.2146175,136.4,33.0
47.79451374,-122.2146175,133.9,33.0
47.79451374,-122.2146175,128.9,33.0
47.79451374,-122.2146175,118.9,13.0
47.79451374,-122.2146175,113.9,5.0
47.79451374,-122.2146175,108.9,57.0
47.79465233,-122.2142546,132.7,8.0
47.79465233,-122.2142546,130.2,11.0
47.79465233,-122.2142546,127.7,8.0
47.79465233,-122.2142546,125.2,15.0
47.79465233,-122.2142546,122.7,23.0
47.79465233,-122.2142546,120.2,16.0
47.79465233,-122.2142546,117.7,20.0
47.79465233,-122.2142546,115.2,23.0
47.79465233,-122.2142546,112.7,33.0
47.79465233,-122.2142546,107.7,39.0
47.79465233,-122.2142546,102.7,26.0
47.79465233,-122.2142546,97.7,36.0
47.79465233,-122.2142546,92.7,50.0
47.79501721,-122.2140404,133.5,17.0
47.79501721,-122.2140404,131.0,15.0
47.79501721,-122.2140404,128.5,14.0
47.79501721,-122.2140404,126.0,20.0
47.79501721,-122.2140404,123.5,9.0
47.79501721,-122.2140404,121.0,8.0
47.79501721,-122.2140404,118.5,8.0
47.79501721,-122.2140404,116.0,9.0
47.79501721,-122.2140404,113.5,10.0
47.79501721,-122.2140404,108.5,17.0
47.79501721,-122.2140404,103.5,21.0
47.79501721,-122.2140404,98.5,42.0
47.79501721,-122.2140404,93.5,48.0
47.82855708,-122.2632146,373.5,1.0
47.82855708,-122.2632146,368.5,1.0
47.82855708,-122.2632146,363.5,1.0
47.82855708,-122.2632146,358.5,1.0
47.82855708,-122.2632146,353.5,1.0
47.82855708,-122.2632146,348.5,8.0
47.82855708,-122.2632146,343.5,36.0
47.82855708,-122.2632146,338.5,45.0
47.82931323,-122.2618348,367.5,2.0
47.82931323,-122.2618348,365.0,1.0
47.82931323,-122.2618348,360.0,1.0
47.82931323,-122.2618348,355.0,1.0
47.82931323,-122.2618348,350.0,1.0
47.82931323,-122.2618348,345.0,64.0
47.82946874,-122.2614636,363.7,3.0
47.82946874,-122.2614636,358.7,2.0
47.82946874,-122.2614636,353.7,15.0
47.82946874,-122.2614636,348.7,34.0
47.82955638,-122.2610954,363.0,6.0
47.82955638,-122.2610954,358.0,8.0
47.82955638,-122.2610954,353.0,10.0
47.82817194,-122.2643733,376.6,3.0
47.82817194,-122.2643733,372.6,13.0
47.82817194,-122.2643733,367.6,28.0
47.82817194,-122.2643733,362.6,91.0
47.82845885,-122.2640489,372.5,1.0
47.82845885,-122.2640489,367.5,1.0
47.82845885,-122.2640489,362.5,16.0
47.82845885,-122.2640489,357.5,27.0
47.82860257,-122.263513,373.7,4.0
47.82860257,-122.263513,369.7,2.0
47.82860257,-122.263513,364.7,1.0
47.82860257,-122.263513,359.7,30.0
47.82860257,-122.263513,354.7,23.0
47.82941158,-122.2624159,360.1,1.0
47.82941158,-122.2624159,355.1,1.0
47.82941158,-122.2624159,350.1,1.0
47.82941158,-122.2624159,347.1,3.0
47.82941158,-122.2624159,342.1,78.0
47.82941158,-122.2624159,337.1,142.0
47.82797831,-122.2644305,384.8,13.0
47.82797831,-122.2644305,382.8,20.0
47.82797831,-122.2644305,380.3,33.0
47.82797831,-122.2644305,377.8,30.0
47.82797831,-122.2644305,375.3,78.0
47.80950565,-122.3824721,19.1,3.0
47.80950565,-122.3824721,14.1,8.0
47.80950565,-122.3824721,9.1,11.0
47.80950565,-122.3824721,4.100000000000001,45.0
47.80950565,-122.3824721,-5.899999999999999,86.0
47.80950565,-122.3824721,-20.9,65.0
47.80950565,-122.3824721,-30.9,68.0
47.80950565,-122.3824721,-43.4,96.0
47.80891655,-122.3828752,18.3,10.0
47.80891655,-122.3828752,13.3,4.0
47.80891655,-122.3828752,8.3,36.0
47.80891655,-122.3828752,-1.6999999999999993,59.0
47.80891655,-122.3828752,-16.7,40.0
47.80891655,-122.3828752,-26.7,62.0
47.80891655,-122.3828752,-31.7,50.0
47.80846661,-122.3828826,14.7,35.0
47.80846661,-122.3828826,9.7,4.0
47.80846661,-122.3828826,4.699999999999999,4.0
47.80846661,-122.3828826,-0.3000000000000007,16.0
47.80846661,-122.3828826,-5.300000000000001,43.0
47.80846661,-122.3828826,-10.3,44.0
47.80846661,-122.3828826,-35.3,84.0
47.80846661,-122.3828826,-40.3,54.0
47.80862166,-122.3821207,14.2,20.0
47.80862166,-122.3821207,9.2,2.0
47.80862166,-122.3821207,4.199999999999999,38.0
47.80862166,-122.3821207,-15.8,40.0
47.80862166,-122.3821207,-20.8,33.0
47.80862166,-122.3821207,-25.8,45.0
47.80862166,-122.3821207,-35.8,59.0
47.80862166,-122.3821207,-40.8,39.0
47.80846337,-122.3824627,16.1,16.0
47.80846337,-122.3824627,11.1,4.0
47.80846337,-122.3824627,6.100000000000001,19.0
47.80846337,-122.3824627,1.1000000000000014,32.0
47.80846337,-122.3824627,-13.9,52.0
47.80846337,-122.3824627,-18.9,51.0
47.80846337,-122.3824627,-23.9,56.0
47.80846337,-122.3824627,-33.9,72.0
47.80907978,-122.382315,10.1,13.0
47.80907978,-122.382315,-2.3999999999999986,64.0
47.80907978,-122.382315,-7.399999999999999,52.0
47.80907978,-122.382315,-14.9,32.0
47.80907978,-122.382315,-17.4,39.0
47.80907978,-122.382315,-34.9,79.0
47.80903145,-122.3825677,15.3,14.0
47.80903145,-122.3825677,10.3,14.0
47.80903145,-122.3825677,5.300000000000001,20.0
47.80903145,-122.3825677,0.3000000000000007,42.0
47.80903145,-122.3825677,-4.699999999999999,84.0
47.80903145,-122.3825677,-34.7,92.0
47.80912083,-122.3821596,9.8,34.0
47.80912083,-122.3821596,-5.199999999999999,35.0
47.80912083,-122.3821596,-7.699999999999999,92.0
47.80912083,-122.3821596,-12.7,66.0
47.80912083,-122.3821596,-35.2,64.0
47.80913685,-122.3816959,16.6,9.0
47.80913685,-122.3816959,11.6,55.0
47.80898413,-122.3830238,8.1,14.0
47.80898413,-122.3830238,3.0999999999999996,2.0
47.80898413,-122.3830238,-1.9000000000000004,26.0
47.80898413,-122.3830238,-6.9,57.0
47.80898413,-122.3830238,-11.9,72.0
47.80898413,-122.3830238,-16.9,66.0
47.80657249,-122.3893231,11.2,8.0
47.80657249,-122.3893231,8.7,5.0
47.80657249,-122.3893231,6.199999999999999,8.0
47.80657249,-122.3893231,2.6999999999999993,8.0
47.80650711,-122.3896076,9.7,44.0
47.80650711,-122.3896076,7.699999999999999,4.0
47.80650711,-122.3896076,5.699999999999999,9.0
47.8066283,-122.3898037,13.3,11.0
47.8066283,-122.3898037,10.8,9.0
47.8066283,-122.3898037,7.800000000000001,5.0
47.8066283,-122.3898037,4.300000000000001,5.0
47.8066283,-122.3898037,1.8000000000000007,9.0
47.80667236,-122.3898015,12.3,21.0
47.80667236,-122.3898015,9.8,12.0
47.80667236,-122.3898015,8.3,9.0
47.80659173,-122.3895049,10.4,14.0
47.80659173,-122.3895049,7.9,11.0
47.80659173,-122.3895049,6.4,5.0
47.80659173,-122.3895049,3.9,6.0
47.80566357,-122.3901476,9.7,7.0
47.80566357,-122.3901476,8.2,7.0
47.80566357,-122.3901476,5.699999999999999,8.0
47.80566357,-122.3901476,3.1999999999999993,15.0
47.80566357,-122.3901476,0.6999999999999993,11.0
47.80556839,-122.3908738,10.0,15.0
47.80556839,-122.3908738,7.5,6.0
47.80556839,-122.3908738,5.0,9.0
47.80556839,-122.3908738,2.5,5.0
47.80556839,-122.3908738,0.0,11.0
47.80518521,-122.391551,10.8,33.0
47.80518521,-122.391551,8.8,9.0
47.80518521,-122.391551,6.800000000000001,7.0
47.80518521,-122.391551,4.300000000000001,5.0
47.80518521,-122.391551,1.8000000000000007,4.0
47.80518521,-122.391551,-0.6999999999999993,11.0
47.80573653,-122.3908442,12.4,13.0
47.80573653,-122.3908442,10.9,10.0
47.80573653,-122.3908442,9.4,8.0
47.80573653,-122.3908442,7.9,7.0
47.80573653,-122.3908442,6.4,9.0
47.80573653,-122.3908442,4.9,8.0
47.80573653,-122.3908442,3.4000000000000004,12.0
47.80573653,-122.3908442,1.9000000000000004,6.0
47.80585817,-122.3875503,11.9,28.0
47.80585817,-122.3875503,9.4,6.0
47.80585817,-122.3875503,6.9,11.0
47.80585817,-122.3875503,2.4000000000000004,11.0
47.80616982,-122.3886652,12.7,48.0
47.80616982,-122.3886652,10.7,18.0
47.80616982,-122.3886652,8.7,10.0
47.80616982,-122.3886652,3.6999999999999993,8.0
47.80616982,-122.3886652,1.1999999999999993,6.0
47.80625189,-122.3898919,10.7,36.0
47.80625189,-122.3898919,9.2,45.0
47.80625189,-122.3898919,6.199999999999999,41.0
47.80625189,-122.3898919,4.699999999999999,47.0
47.80625189,-122.3898919,3.1999999999999993,19.0
47.80625189,-122.3898919,-0.3000000000000007,11.0
47.8047238,-122.3924648,9.9,24.0
47.8047238,-122.3924648,8.4,5.0
47.80489705,-122.3922403,11.4,23.0
47.80489705,-122.3922403,9.9,5.0
47.80489705,-122.3922403,7.4,6.0
47.80506438,-122.392014,10.8,29.0
47.80506438,-122.392014,8.3,7.0
47.80506438,-122.392014,6.800000000000001,10.0
47.80527234,-122.391744,12.5,26.0
47.80527234,-122.391744,10.0,9.0
47.80527234,-122.391744,8.5,11.0
47.80527234,-122.391744,7.0,6.0
47.80551347,-122.3914462,9.7,11.0
47.80551347,-122.3914462,7.199999999999999,6.0
47.80551347,-122.3914462,5.699999999999999,11.0
47.80576918,-122.3910816,12.9,15.0
47.80576918,-122.3910816,9.9,5.0
47.80576918,-122.3910816,8.9,5.0
47.80492338,-122.3919453,11.4,14.0
47.80492338,-122.3919453,8.9,8.0
47.80492338,-122.3919453,7.4,11.0
47.80477463,-122.3923807,9.9,99.0
47.80477463,-122.3923807,8.9,13.0
47.80477463,-122.3923807,7.4,5.0
47.80477463,-122.3923807,5.9,4.0
47.80477463,-122.3923807,4.4,6.0
47.80489175,-122.3921705,11.5,13.0
47.80489175,-122.3921705,8.5,12.0
47.80489175,-122.3921705,7.0,14.0
47.80475784,-122.3922159,12.1,26.0
47.80475784,-122.3922159,10.6,14.0
47.80475784,-122.3922159,9.1,14.0
47.80475784,-122.3922159,7.6,7.0
47.80479061,-122.3922558,11.8,14.0
47.80479061,-122.3922558,9.8,9.0
47.80479061,-122.3922558,7.800000000000001,11.0
47.80644968,-122.3883403,8.4,64.0
47.80644968,-122.3883403,6.9,43.0
47.80644968,-122.3883403,5.4,9.0
47.80611744,-122.3878304,11.2,37.0
47.80611744,-122.3878304,9.7,10.0
47.80611744,-122.3878304,8.2,9.0
47.80623713,-122.3901667,13.2,64.0
47.80623713,-122.3901667,10.7,40.0
47.80623713,-122.3901667,9.2,32.0
47.80623713,-122.3901667,7.699999999999999,42.0
47.80623327,-122.3899264,10.6,36.0
47.80623327,-122.3899264,7.6,62.0
47.80640543,-122.3897814,10.2,40.0
47.80618009,-122.3896368,10.6,64.0
47.80618009,-122.3896368,9.1,36.0
47.80618009,-122.3896368,7.6,29.0
47.8062301,-122.3894599,11.3,14.0
47.8062301,-122.3894599,9.3,11.0
47.8062301,-122.3894599,7.300000000000001,13.0
47.8062301,-122.3894599,5.800000000000001,6.0
47.80621464,-122.3894594,11.5,31.0
47.80621464,-122.3894594,7.5,20.0
47.80599675,-122.3899034,8.7,91.0
47.80599675,-122.3899034,7.199999999999999,28.0
47.80591452,-122.3899115,10.7,81.0
47.80591452,-122.3899115,8.7,37.0
47.80591452,-122.3899115,6.699999999999999,31.0
47.8060421,-122.3895156,10.4,70.0
47.80627497,-122.3891731,10.7,12.0
47.80627497,-122.3891731,8.7,9.0
47.80627497,-122.3891731,6.699999999999999,8.0
47.80643264,-122.3888686,11.9,33.0
47.80643264,-122.3888686,10.4,44.0
47.80643264,-122.3888686,8.9,24.0
47.80643264,-122.3888686,7.4,36.0
47.80643264,-122.3888686,5.9,36.0
47.80574686,-122.3894642,12.3,83.0
47.80574686,-122.3894642,10.3,73.0
47.80530766,-122.3909863,12.2,6.0
47.80530766,-122.3909863,10.7,9.0
47.80530766,-122.3909863,9.2,8.0
47.80535408,-122.3909859,11.7,14.0
47.80535408,-122.3909859,10.2,10.0
47.80535408,-122.3909859,8.7,10.0
47.80535408,-122.3909859,7.199999999999999,11.0
47.80583581,-122.3902196,11.3,29.0
47.80583581,-122.3902196,9.3,23.0
47.80583581,-122.3902196,7.300000000000001,25.0
47.80583581,-122.3902196,5.800000000000001,19.0
47.8059074,-122.3902334,11.3,46.0
47.8059074,-122.3902334,9.3,36.0
47.8059074,-122.3902334,7.300000000000001,42.0
47.80574369,-122.39002,10.9,21.0
47.80574369,-122.39002,8.9,9.0
47.80574369,-122.39002,6.9,16.0
47.80537457,-122.391287,10.5,15.0
47.80537457,-122.391287,8.5,15.0
47.80537457,-122.391287,6.5,9.0
47.80537457,-122.391287,5.0,10.0
47.80565444,-122.391011,11.9,11.0
47.80565444,-122.391011,9.9,7.0
47.80565444,-122.391011,7.9,5.0
47.80600278,-122.3905198,13.0,12.0
47.80600278,-122.3905198,10.5,10.0
47.80600278,-122.3905198,9.0,14.0
47.80600278,-122.3905198,7.5,11.0
47.80592365,-122.3900387,10.7,40.0
47.80592365,-122.3900387,8.2,59.0
47.80592365,-122.3900387,6.699999999999999,34.0
47.80592365,-122.3900387,5.199999999999999,22.0
47.80657558,-122.3891967,12.0,40.0
47.80657558,-122.3891967,10.5,13.0
47.80657558,-122.3891967,9.0,18.0
47.80657558,-122.3891967,7.5,6.0
47.80657558,-122.3891967,7.0,12.0
47.80658077,-122.389202,12.1,59.0
47.80658077,-122.389202,10.6,20.0
47.8045469,-122.392779,11.7,43.0
47.8045469,-122.392779,9.7,22.0
47.8045469,-122.392779,8.2,30.0
47.8045469,-122.392779,6.699999999999999,18.0
47.80627266,-122.3882528,12.8,70.0
47.80627266,-122.3882528,10.3,30.0
47.80627266,-122.3882528,8.8,9.0
47.80582687,-122.3876918,14.7,58.0
47.80582687,-122.3876918,13.2,61.0
47.80582687,-122.3876918,11.7,31.0
47.80582687,-122.3876918,10.2,21.0
47.80582687,-122.3876918,8.7,9.0
47.80565042,-122.3877249,14.5,25.0
47.80565042,-122.3877249,11.5,28.0
47.80565042,-122.3877249,10.0,14.0
47.80454095,-122.3926831,12.3,60.0
47.80454095,-122.3926831,10.8,26.0
47.80454095,-122.3926831,8.3,18.0
47.80454095,-122.3926831,6.800000000000001,14.0
47.80519806,-122.3913792,11.5,20.0
47.80519806,-122.3913792,11.0,34.0
47.80519806,-122.3913792,9.0,8.0
47.80519806,-122.3913792,7.5,4.0
47.80546376,-122.390746,11.2,23.0
47.80546376,-122.390746,9.2,6.0
47.80546376,-122.390746,7.199999999999999,8.0
47.80555906,-122.3905651,12.0,23.0
47.80555906,-122.3905651,10.0,8.0
47.80555906,-122.3905651,8.0,8.0
47.80562798,-122.3898427,12.5,61.0
47.80562798,-122.3898427,10.5,13.0
47.80562798,-122.3898427,8.5,13.0
47.80596636,-122.3893777,11.2,64.0
47.80596636,-122.3893777,8.7,55.0
47.80596636,-122.3893777,7.199999999999999,49.0
47.80613788,-122.3893669,10.9,15.0
47.80613788,-122.3893669,9.4,9.0
47.80613788,-122.3893669,7.9,10.0
47.80613788,-122.3893669,6.4,10.0
47.80613202,-122.38936,10.8,18.0
47.80613202,-122.38936,7.800000000000001,20.0
47.80644647,-122.3886596,13.4,18.0
47.80644647,-122.3886596,11.4,26.0
47.80644647,-122.3886596,9.4,8.0
47.80644647,-122.3886596,7.9,11.0
47.80613032,-122.3881184,13.1,57.0
47.80613032,-122.3881184,10.6,7.0
47.80613032,-122.3881184,9.1,2.0
47.80613032,-122.3881184,7.6,9.0
47.80597949,-122.3880078,14.0,21.0
47.80597949,-122.3880078,11.5,15.0
47.80597949,-122.3880078,10.0,9.0
47.80597949,-122.3880078,8.5,10.0
47.80528735,-122.3868195,15.8,27.0
47.80528735,-122.3868195,14.3,12.0
47.80528735,-122.3868195,12.8,10.0
47.80528735,-122.3868195,11.3,9.0
47.80506256,-122.3862846,18.8,33.0
47.80506256,-122.3862846,17.3,6.0
47.80506256,-122.3862846,15.8,21.0
47.80506256,-122.3862846,14.3,8.0
47.80663353,-122.3891058,10.0,31.0
47.80663353,-122.3891058,8.0,17.0
47.80663353,-122.3891058,6.5,8.0
47.80663353,-122.3891058,5.0,12.0
47.80662792,-122.3891097,10.9,66.0
47.80662792,-122.3891097,8.9,32.0
47.80657008,-122.3889655,11.2,33.0
47.80657008,-122.3889655,9.2,6.0
47.80657008,-122.3889655,7.199999999999999,8.0
47.80657008,-122.3889655,5.699999999999999,8.0
47.80499641,-122.3861658,16.7,7.0
47.80499641,-122.3861658,14.7,46.0
47.80499641,-122.3861658,12.7,50.0
47.80498666,-122.386358,19.2,65.0
47.80498666,-122.386358,17.2,12.0
47.80498024,-122.38613,16.1,28.0
47.80498024,-122.38613,13.1,34.0
47.80498024,-122.38613,11.1,35.0
47.80498024,-122.38613,9.6,39.0
47.80502392,-122.3863309,20.2,45.0
47.80502392,-122.3863309,18.2,8.0
47.80502392,-122.3863309,16.7,46.0
47.80519853,-122.3869685,17.7,30.0
47.80519853,-122.3869685,15.7,21.0
47.80519853,-122.3869685,13.7,17.0
47.80519853,-122.3869685,11.2,22.0
47.80519853,-122.3869685,9.7,9.0
47.8051434,-122.3869969,18.9,26.0
47.8051434,-122.3869969,16.9,26.0
47.8051434,-122.3869969,14.9,13.0
47.8051434,-122.3869969,12.4,55.0
47.8051434,-122.3869969,10.9,10.0
47.80526602,-122.3882744,24.8,42.0
47.80526602,-122.3882744,22.3,30.0
47.80526602,-122.3882744,19.8,32.0
47.80526602,-122.3882744,17.3,45.0
47.80526602,-122.3882744,14.8,80.0
47.80377068,-122.392181,116.8,115.0
47.80377068,-122.392181,111.8,142.0
47.80366038,-122.3920664,132.0,70.0
47.80366038,-122.3920664,127.0,107.0
47.80366038,-122.3920664,124.5,82.0
47.80366038,-122.3920664,122.0,100.0
47.80453473,-122.3900907,94.8,18.0
47.80453473,-122.3900907,89.8,36.0
47.80474137,-122.3883204,69.0,16.0
47.80464597,-122.3878971,67.8,28.0
47.80464597,-122.3878971,65.3,20.0
47.80464597,-122.3878971,62.8,78.0
47.80464597,-122.3878971,60.3,45.0
47.80464597,-122.3878971,57.8,82.0
47.80366656,-122.3926097,112.8,13.0
47.80366656,-122.3926097,110.3,17.0
47.80359724,-122.3876613,98.5,26.0
47.80359724,-122.3876613,93.5,26.0
47.80359724,-122.3876613,88.5,50.0
47.80529118,-122.3889433,37.3,3.0
47.80529118,-122.3889433,32.3,19.0
47.80529118,-122.3889433,27.299999999999997,26.0
47.80529118,-122.3889433,22.299999999999997,25.0
47.5525545,-122.3806731,272.1,16.0
47.5525545,-122.3806731,270.6,17.0
47.55244728,-122.3806798,274.0,7.0
47.55244728,-122.3806798,272.5,10.0
47.5523473,-122.3806805,273.9,7.0
47.5523473,-122.3806805,272.4,5.0
47.5523473,-122.3806805,270.9,10.0
47.58104127,-122.320627,15.100000191,12.0
47.58104127,-122.320627,14.279999542,19.0
47.58104127,-122.320627,13.459999847,28.0
47.58104127,-122.320627,12.64000015,9.0
47.58104127,-122.320627,11.82000046,6.0
47.58104127,-122.320627,10.99999981,9.0
47.58104127,-122.320627,10.18000011,6.0
47.58104127,-122.320627,9.36000042,8.0
47.58104127,-122.320627,8.539999770000001,6.0
47.58104127,-122.320627,7.72000008,9.0
47.58104127,-122.320627,6.900000380000002,6.0
47.58104127,-122.320627,6.080000690000002,4.0
47.58104127,-122.320627,5.25999908,7.0
47.58104127,-122.320627,4.4399993900000005,6.0
47.58104127,-122.320627,3.6099994700000018,7.0
47.58104127,-122.320627,2.7899997700000014,9.0
47.58104127,-122.320627,1.970000080000002,9.0
47.58104127,-122.320627,1.1500003800000016,9.0
47.58104127,-122.320627,0.3300006900000021,11.0
47.58104127,-122.320627,-0.4900009199999999,4.0
47.58104127,-122.320627,-1.3100006099999997,5.0
47.58104127,-122.320627,-2.13000031,4.0
47.58104127,-122.320627,-2.9499999999999993,4.0
47.58104127,-122.320627,-3.769999689999999,4.0
47.58104127,-122.320627,-4.589999389999999,7.0
47.58104127,-122.320627,-5.409999079999999,12.0
47.58104127,-122.320627,-6.230000690000001,15.0
47.58104127,-122.320627,-7.05000038,18.0
47.58104127,-122.320627,-7.87000008,14.0
